City_ID,City,Lat,Lng,Max Temp,% Humidity,% Cloudiness,Wind Speed,Country,Date,Weather description
1578,Puerto Ayora,-0.7393,-90.3518,77.25,86,67,4.45,EC,2022-03-29 09:05:04,broken clouds
1579,Tangjiazhuang,39.7333,118.45,48.51,83,100,5.35,CN,2022-03-29 09:07:08,light rain
1580,Excelsior Springs,39.3392,-94.2261,47.88,50,0,9.22,US,2022-03-29 09:04:26,clear sky
1581,Champasak,14.75,106.0,79.18,78,100,2.95,LA,2022-03-29 09:07:08,overcast clouds
1582,Thompson,55.7435,-97.8558,16.3,97,100,4.65,CA,2022-03-29 09:04:45,overcast clouds
1583,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1584,Kloulklubed,7.0419,134.2556,82.9,75,68,13.94,PW,2022-03-29 09:01:55,broken clouds
1585,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 09:07:09,overcast clouds
1586,Beloha,-25.1667,45.05,77.83,61,75,18.5,MG,2022-03-29 09:07:10,broken clouds
1587,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 08:54:29,overcast clouds
1588,Albany,42.6001,-73.9662,18.68,63,24,5.01,US,2022-03-29 09:02:53,few clouds
1589,Port Lincoln,-34.7333,135.8667,64.98,72,16,14.0,AU,2022-03-29 09:03:17,few clouds
1590,Manglaur,29.8,77.8667,105.58,4,0,11.88,IN,2022-03-29 09:07:11,clear sky
1591,San Quintin,30.4833,-115.95,58.19,87,25,16.33,MX,2022-03-29 09:07:12,scattered clouds
1592,Ribeira Grande,38.5167,-28.7,61.2,94,75,8.05,PT,2022-03-29 09:07:12,mist
1593,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1594,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1595,Victoria,22.2855,114.1577,71.19,81,92,5.99,HK,2022-03-29 09:08:12,overcast clouds
1596,Caravelas,-17.7125,-39.2481,74.59,89,64,3.96,BR,2022-03-29 09:08:14,broken clouds
1597,Hithadhoo,-0.6,73.0833,82.02,66,0,8.03,MV,2022-03-29 09:04:40,clear sky
1598,Fortuna,40.5982,-124.1573,50.94,95,100,8.05,US,2022-03-29 09:08:14,overcast clouds
1599,Hobart,-42.8794,147.3294,62.28,81,75,16.11,AU,2022-03-29 08:56:13,broken clouds
1600,Zychlin,52.244,19.6261,43.36,71,99,13.29,PL,2022-03-29 09:08:15,overcast clouds
1601,Albany,42.6001,-73.9662,18.68,63,24,5.01,US,2022-03-29 09:02:53,few clouds
1602,Mayo,38.8876,-76.5119,26.96,53,40,12.66,US,2022-03-29 09:08:15,scattered clouds
1603,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1604,Ngunguru,-35.6167,174.5,63.73,85,3,8.34,NZ,2022-03-29 09:08:16,clear sky
1605,Puerto Ayora,-0.7393,-90.3518,77.25,86,67,4.45,EC,2022-03-29 09:05:04,broken clouds
1606,Roma,43.2128,-75.4557,21.81,71,52,11.99,US,2022-03-29 09:08:17,broken clouds
1607,Asau,46.4333,26.4,49.12,39,98,4.7,RO,2022-03-29 09:01:51,overcast clouds
1608,Dalby,-27.1833,151.2667,68.99,82,91,4.0,AU,2022-03-29 09:08:17,overcast clouds
1609,Tsabong,-26.0217,22.401,81.32,34,4,21.54,BW,2022-03-29 09:08:18,clear sky
1610,Sibolga,1.7427,98.7792,84.4,63,65,5.14,ID,2022-03-29 09:08:18,broken clouds
1611,Kloulklubed,7.0419,134.2556,82.9,75,68,13.94,PW,2022-03-29 09:01:55,broken clouds
1612,Nanortalik,60.1432,-45.2371,25.27,76,26,4.59,GL,2022-03-29 09:01:59,scattered clouds
1613,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 09:08:19,light snow
1614,Carnarvon,-24.8667,113.6333,82.47,69,34,17.27,AU,2022-03-29 08:59:35,scattered clouds
1615,Butaritari,3.0707,172.7902,81.19,72,26,9.42,KI,2022-03-29 09:07:02,scattered clouds
1616,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1617,Lazaro Cardenas,17.9583,-102.2,69.46,78,2,4.23,MX,2022-03-29 09:08:20,clear sky
1618,Teplodar,46.5059,30.3252,57.81,41,99,11.54,UA,2022-03-29 09:08:21,overcast clouds
1619,Barcelona,41.3888,2.159,60.64,62,0,4.61,ES,2022-03-29 09:08:11,clear sky
1620,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1621,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1622,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1623,Hermanus,-34.4187,19.2345,71.8,65,98,16.33,ZA,2022-03-29 09:08:22,overcast clouds
1624,Sambava,-14.2667,50.1667,84.02,65,4,9.75,MG,2022-03-29 09:08:22,clear sky
1625,Hermanus,-34.4187,19.2345,71.8,65,98,16.33,ZA,2022-03-29 09:08:22,overcast clouds
1626,Mar Del Plata,-38.0023,-57.5575,62.87,90,0,8.05,AR,2022-03-29 09:08:23,clear sky
1627,Saint-Philippe,-21.3585,55.7679,85.59,81,96,3.18,RE,2022-03-29 09:01:56,light rain
1628,Upernavik,72.7868,-56.1549,18.82,74,100,4.97,GL,2022-03-29 09:05:52,overcast clouds
1629,Thinadhoo,0.5333,72.9333,82.17,65,0,6.73,MV,2022-03-29 09:08:24,clear sky
1630,Mahibadhoo,3.7833,72.9667,82.31,70,1,3.87,MV,2022-03-29 09:08:24,clear sky
1631,Severo-Kurilsk,50.6789,156.125,28.49,73,92,36.53,RU,2022-03-29 09:08:24,overcast clouds
1632,Lorengau,-2.0226,147.2712,80.92,77,100,6.71,PG,2022-03-29 09:08:25,overcast clouds
1633,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1634,Pisco,-13.7,-76.2167,66.25,82,20,12.66,PE,2022-03-29 09:08:25,few clouds
1635,Balykshi,47.0667,51.8667,44.6,61,40,44.74,KZ,2022-03-29 09:08:26,scattered clouds
1636,Chokurdakh,70.6333,147.9167,-8.84,90,13,4.23,RU,2022-03-29 09:00:41,few clouds
1637,Ayan,56.45,138.1667,20.84,89,100,7.54,RU,2022-03-29 09:08:27,overcast clouds
1638,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1639,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 09:07:09,overcast clouds
1640,Ullapool,57.8987,-5.1604,44.78,83,100,5.12,GB,2022-03-29 09:09:28,overcast clouds
1641,Barra Patuca,15.8,-84.2833,75.0,87,98,8.14,HN,2022-03-29 09:09:28,overcast clouds
1642,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1643,Novosergiyevka,52.0934,53.6528,32.68,99,100,27.02,RU,2022-03-29 09:09:29,snow
1644,Lavrentiya,65.5833,-171.0,-5.13,91,11,6.78,RU,2022-03-29 09:09:30,few clouds
1645,Saint-Philippe,-21.3585,55.7679,85.59,81,96,3.18,RE,2022-03-29 09:01:56,light rain
1646,Aklavik,68.2191,-135.0107,-21.33,100,98,0.96,CA,2022-03-29 09:05:51,overcast clouds
1647,Kholm-Zhirkovskiy,55.5189,33.4731,36.48,83,99,10.94,RU,2022-03-29 09:09:32,light rain
1648,Takoradi,4.8845,-1.7554,85.21,72,22,5.88,GH,2022-03-29 09:09:32,few clouds
1649,Castro,-24.7911,-50.0119,60.22,93,67,7.18,BR,2022-03-29 09:09:33,broken clouds
1650,Upernavik,72.7868,-56.1549,18.82,74,100,4.97,GL,2022-03-29 09:05:52,overcast clouds
1651,Asau,46.4333,26.4,49.12,39,98,4.7,RO,2022-03-29 09:01:51,overcast clouds
1652,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1653,Bredasdorp,-34.5322,20.0403,78.89,35,100,13.78,ZA,2022-03-29 09:04:33,overcast clouds
1654,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 09:04:35,few clouds
1655,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1656,Cidreira,-30.1811,-50.2056,69.21,85,1,15.28,BR,2022-03-29 09:09:36,clear sky
1657,Opuwo,-18.0607,13.84,82.18,27,21,2.13,NA,2022-03-29 09:09:36,few clouds
1658,Gold Coast,-28.0,153.4333,72.03,92,100,8.05,AU,2022-03-29 09:09:14,overcast clouds
1659,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 09:04:35,few clouds
1660,Faanui,-16.4833,-151.75,82.71,73,48,17.29,PF,2022-03-29 09:09:38,light rain
1661,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 09:08:19,light snow
1662,Sobolevo,54.4299,31.8996,37.8,86,100,12.59,RU,2022-03-29 09:09:39,overcast clouds
1663,Saint-Philippe,-21.3585,55.7679,85.59,81,96,3.18,RE,2022-03-29 09:01:56,light rain
1664,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1665,Ancud,-41.8697,-73.8203,42.22,68,43,20.56,CL,2022-03-29 09:09:40,scattered clouds
1666,Nhulunbuy,-12.2333,136.7667,84.81,74,100,5.75,AU,2022-03-29 09:09:41,overcast clouds
1667,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 09:05:54,overcast clouds
1668,Yuncheng,35.0231,110.9928,69.06,45,100,10.16,CN,2022-03-29 09:09:42,light rain
1669,Katsuura,35.1333,140.3,55.42,79,100,10.22,JP,2022-03-29 09:09:42,light rain
1670,Teya,60.3778,92.6267,33.57,75,72,7.18,RU,2022-03-29 09:09:43,broken clouds
1671,Snyder,32.7179,-100.9176,70.09,42,0,6.91,US,2022-03-29 09:09:43,clear sky
1672,Kapaa,22.0752,-159.319,71.92,85,0,13.8,US,2022-03-29 09:09:43,clear sky
1673,Sivaki,52.6333,126.75,27.97,62,100,16.91,RU,2022-03-29 09:09:44,overcast clouds
1674,Chifeng,42.2683,118.9636,37.78,88,100,9.33,CN,2022-03-29 09:09:45,overcast clouds
1675,Thompson,55.7435,-97.8558,16.3,97,100,4.65,CA,2022-03-29 09:04:45,overcast clouds
1676,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 09:05:54,overcast clouds
1677,Kapaa,22.0752,-159.319,71.92,85,0,13.8,US,2022-03-29 09:09:43,clear sky
1678,Georgetown,5.4112,100.3354,89.53,66,20,8.05,MY,2022-03-29 09:03:11,thunderstorm
1679,Hobart,-42.8794,147.3294,62.28,81,75,16.11,AU,2022-03-29 08:56:13,broken clouds
1680,Kasongo-Lunda,-6.4667,16.8167,81.86,71,77,0.45,CD,2022-03-29 09:09:47,light rain
1681,Saldanha,-33.0117,17.9442,64.22,84,100,20.65,ZA,2022-03-29 09:01:19,light rain
1682,Port Blair,11.6667,92.75,87.84,66,40,6.91,IN,2022-03-29 09:03:12,scattered clouds
1683,Cape Town,-33.9258,18.4232,63.1,86,100,19.44,ZA,2022-03-29 09:07:58,moderate rain
1684,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1685,Praia Da Vitoria,38.7333,-27.0667,58.75,95,100,5.57,PT,2022-03-29 09:09:51,overcast clouds
1686,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1687,Alofi,-19.0595,-169.9187,80.04,80,100,15.68,NU,2022-03-29 09:10:52,overcast clouds
1688,Sorland,67.667,12.6934,32.22,69,100,16.98,NO,2022-03-29 09:10:52,light snow
1689,Mezen,65.8522,44.24,21.81,85,100,9.82,RU,2022-03-29 09:10:53,overcast clouds
1690,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1691,Namibe,-15.1961,12.1522,76.19,55,86,9.78,AO,2022-03-29 09:10:53,overcast clouds
1692,Huarmey,-10.0681,-78.1522,70.32,86,77,9.91,PE,2022-03-29 09:10:54,broken clouds
1693,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1694,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 09:05:54,overcast clouds
1695,Atuona,-9.8,-139.0333,78.87,80,75,14.79,PF,2022-03-29 09:10:55,broken clouds
1696,Mayo,38.8876,-76.5119,26.96,53,40,12.66,US,2022-03-29 09:08:15,scattered clouds
1697,Severo-Kurilsk,50.6789,156.125,28.49,73,92,36.53,RU,2022-03-29 09:08:24,overcast clouds
1698,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1699,Haines Junction,60.7522,-137.5108,14.52,99,71,2.06,CA,2022-03-29 09:10:56,broken clouds
1700,Jamestown,42.097,-79.2353,22.59,63,100,8.05,US,2022-03-29 09:09:14,overcast clouds
1701,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1702,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1703,Arraial Do Cabo,-22.9661,-42.0278,76.86,94,75,4.61,BR,2022-03-29 09:10:57,broken clouds
1704,Jamestown,42.097,-79.2353,22.59,63,100,8.05,US,2022-03-29 09:09:14,overcast clouds
1705,Bluff,-46.6,168.3333,59.32,84,39,1.39,NZ,2022-03-29 09:10:57,scattered clouds
1706,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1707,Berdigestyakh,62.0989,126.6992,19.54,90,99,3.69,RU,2022-03-29 09:10:58,overcast clouds
1708,Ambon,-3.6954,128.1814,84.34,70,40,6.91,ID,2022-03-29 09:10:59,scattered clouds
1709,Krasnoselkup,65.7,82.4667,30.06,84,100,17.98,RU,2022-03-29 09:10:59,overcast clouds
1710,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1711,Tiksi,71.6872,128.8694,1.98,89,100,4.05,RU,2022-03-29 09:11:01,overcast clouds
1712,Ribeira Grande,38.5167,-28.7,61.2,94,75,8.05,PT,2022-03-29 09:07:12,mist
1713,Sao Filipe,14.8961,-24.4956,70.61,77,0,10.33,CV,2022-03-29 09:05:56,clear sky
1714,Mahebourg,-20.4081,57.7,85.24,65,40,6.91,MU,2022-03-29 09:11:02,scattered clouds
1715,Meulaboh,4.1363,96.1285,84.63,65,50,8.19,ID,2022-03-29 09:11:03,scattered clouds
1716,Klamath Falls,42.2249,-121.7817,41.86,79,12,5.86,US,2022-03-29 09:07:51,few clouds
1717,Yellowknife,62.456,-114.3525,5.56,92,86,1.99,CA,2022-03-29 09:00:07,overcast clouds
1718,Ucluelet,48.9329,-125.5528,45.09,91,24,4.63,CA,2022-03-29 09:07:59,few clouds
1719,Punta Arenas,-53.15,-70.9167,39.11,64,7,24.02,CL,2022-03-29 09:01:59,clear sky
1720,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 09:05:54,overcast clouds
1721,Kyrksaeterora,63.2906,9.0891,32.23,82,97,0.96,NO,2022-03-29 09:11:04,light snow
1722,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1723,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1724,Pokhara,28.2333,83.9833,87.69,17,0,9.17,NP,2022-03-29 09:02:03,clear sky
1725,Tuktoyaktuk,69.4541,-133.0374,-19.84,99,30,7.92,CA,2022-03-29 09:11:05,scattered clouds
1726,San Cristobal,7.7669,-72.225,65.84,87,100,2.44,VE,2022-03-29 09:01:57,overcast clouds
1727,Yellowknife,62.456,-114.3525,5.56,92,86,1.99,CA,2022-03-29 09:00:07,overcast clouds
1728,Longyearbyen,78.2186,15.6401,10.24,72,20,5.75,SJ,2022-03-29 09:11:06,few clouds
1729,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1730,New Norfolk,-42.7826,147.0587,61.92,65,97,2.62,AU,2022-03-29 09:12:07,overcast clouds
1731,Cape Town,-33.9258,18.4232,63.1,86,100,19.44,ZA,2022-03-29 09:07:58,moderate rain
1732,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1733,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1734,Bredasdorp,-34.5322,20.0403,78.89,35,100,13.78,ZA,2022-03-29 09:04:33,overcast clouds
1735,Sovetskiy,61.3614,63.5842,25.99,76,94,11.1,RU,2022-03-29 09:12:08,overcast clouds
1736,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1737,Manokwari,-0.8667,134.0833,80.8,81,87,12.24,ID,2022-03-29 09:12:09,overcast clouds
1738,Tazovskiy,67.4667,78.7,26.96,91,100,16.55,RU,2022-03-29 09:12:09,overcast clouds
1739,Kalyazin,57.2403,37.8433,28.02,57,100,12.93,RU,2022-03-29 09:12:09,overcast clouds
1740,Causapscal,48.3542,-67.227,20.41,93,100,13.09,CA,2022-03-29 09:12:10,overcast clouds
1741,Ushuaia,-54.8,-68.3,36.34,94,98,6.24,AR,2022-03-29 09:01:09,overcast clouds
1742,Boda,4.3189,17.4695,92.32,32,17,7.36,CF,2022-03-29 09:12:10,few clouds
1743,Tahoua,14.8888,5.2692,86.76,4,4,18.66,NE,2022-03-29 09:12:11,clear sky
1744,Punta Arenas,-53.15,-70.9167,39.11,70,0,9.22,CL,2022-03-29 09:12:11,clear sky
1745,Barrow,71.2906,-156.7887,-5.78,71,0,16.11,US,2022-03-29 09:04:29,clear sky
1746,Cape Town,-33.9258,18.4232,63.1,86,100,19.44,ZA,2022-03-29 09:07:58,moderate rain
1747,Gizo,-8.103,156.8419,83.61,75,93,7.63,SB,2022-03-29 09:12:12,light rain
1748,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1749,Punta Arenas,-53.15,-70.9167,39.11,70,0,9.22,CL,2022-03-29 09:12:11,clear sky
1750,Aasiaat,68.7098,-52.8699,8.17,99,82,5.77,GL,2022-03-29 09:12:13,broken clouds
1751,Esperance,-33.8667,121.9,66.29,69,100,16.78,AU,2022-03-29 09:11:08,light rain
1752,Vaini,-21.2,-175.2,77.16,83,20,8.05,TO,2022-03-29 09:04:35,few clouds
1753,Buala,-8.145,159.5921,80.74,81,100,2.17,SB,2022-03-29 09:12:14,overcast clouds
1754,Hermanus,-34.4187,19.2345,71.8,65,98,16.33,ZA,2022-03-29 09:08:22,overcast clouds
1755,Havelock,34.8791,-76.9013,38.95,53,7,1.99,US,2022-03-29 09:12:14,clear sky
1756,Barrow,71.2906,-156.7887,-5.78,71,0,16.11,US,2022-03-29 09:04:29,clear sky
1757,Drezdenko,52.8383,15.8308,49.44,51,87,10.07,PL,2022-03-29 09:12:15,overcast clouds
1758,Saskylakh,71.9167,114.0833,-3.8,93,100,9.31,RU,2022-03-29 09:03:08,overcast clouds
1759,Lorengau,-2.0226,147.2712,80.92,77,100,6.71,PG,2022-03-29 09:08:25,overcast clouds
1760,Sorland,67.667,12.6934,32.22,69,100,16.98,NO,2022-03-29 09:10:52,light snow
1761,Cape Town,-33.9258,18.4232,63.1,86,100,19.44,ZA,2022-03-29 09:07:58,moderate rain
1762,Kodiak,57.79,-152.4072,35.11,93,100,0.0,US,2022-03-29 09:03:18,light rain
1763,Codrington,-38.2667,141.9667,59.14,65,98,9.33,AU,2022-03-29 09:12:17,overcast clouds
1764,Iqaluit,63.7506,-68.5145,13.69,92,100,1.28,CA,2022-03-29 09:12:17,overcast clouds
1765,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:12:17,scattered clouds
1766,Avarua,-21.2078,-159.775,78.85,89,88,4.61,CK,2022-03-29 09:07:09,overcast clouds
1767,Saint George,37.1041,-113.5841,50.63,85,100,6.91,US,2022-03-29 09:00:16,light rain
1768,Watsa,3.0372,29.5355,71.31,84,100,3.36,CD,2022-03-29 09:12:18,light rain
1769,Turbat,26.0023,63.044,102.18,4,0,12.41,PK,2022-03-29 09:12:19,clear sky
1770,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1771,Fare,-16.7,-151.0167,81.95,75,7,17.96,PF,2022-03-29 09:12:19,clear sky
1772,Vila Franca Do Campo,37.7167,-25.4333,54.01,82,82,3.67,PT,2022-03-29 09:12:20,broken clouds
1773,Punta Arenas,-53.15,-70.9167,39.11,70,0,9.22,CL,2022-03-29 09:12:11,clear sky
1774,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1775,Albany,42.6001,-73.9662,18.68,63,24,5.01,US,2022-03-29 09:02:53,few clouds
1776,Dakar,14.6937,-17.4441,68.88,84,60,20.27,SN,2022-03-29 09:12:50,broken clouds
1777,Bayangol,50.6977,103.4656,28.56,65,99,3.49,RU,2022-03-29 09:13:21,light snow
1778,Roura,4.7263,-52.3274,79.97,83,75,3.44,GF,2022-03-29 09:13:21,broken clouds
1779,Tasiilaq,65.6145,-37.6368,23.09,85,100,14.5,GL,2022-03-29 09:08:19,light snow
1780,Souillac,-20.5167,57.5167,84.58,65,40,6.91,MU,2022-03-29 09:13:22,scattered clouds
1781,Great Falls,47.5002,-111.3008,31.39,96,100,5.75,US,2022-03-29 09:08:40,light snow
1782,Albany,42.6001,-73.9662,18.68,63,24,5.01,US,2022-03-29 09:02:53,few clouds
1783,Spring Valley,36.108,-115.245,52.99,75,75,8.05,US,2022-03-29 09:13:22,broken clouds
1784,Mataura,-46.1927,168.8643,55.44,92,100,1.5,NZ,2022-03-29 09:05:54,overcast clouds
1785,Port Alfred,-33.5906,26.891,89.37,42,42,9.13,ZA,2022-03-29 09:12:17,scattered clouds
1786,Souillac,-20.5167,57.5167,84.58,65,40,6.91,MU,2022-03-29 09:13:22,scattered clouds
1787,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1788,Albany,42.6001,-73.9662,18.68,63,24,5.01,US,2022-03-29 09:02:53,few clouds
1789,Pevek,69.7008,170.3133,-15.63,96,82,1.92,RU,2022-03-29 09:13:24,broken clouds
1790,Ribeira Grande,38.5167,-28.7,61.2,94,75,8.05,PT,2022-03-29 09:07:12,mist
1791,Kropotkin,45.4375,40.5756,54.86,34,1,18.57,RU,2022-03-29 09:13:26,clear sky
1792,Palmer,42.1584,-72.3287,18.63,56,0,3.44,US,2022-03-29 09:13:26,clear sky
1793,Katsuura,35.1333,140.3,55.42,79,100,10.22,JP,2022-03-29 09:09:42,light rain
1794,Clarksville,36.5298,-87.3595,44.85,46,100,11.5,US,2022-03-29 09:12:36,overcast clouds
1795,Inhambane,-23.865,35.3833,81.79,54,13,9.66,MZ,2022-03-29 09:13:27,few clouds
1796,Ushuaia,-54.8,-68.3,38.86,81,75,21.85,AR,2022-03-29 09:13:27,broken clouds
1797,Hobyo,5.3505,48.5268,85.87,60,8,19.04,SO,2022-03-29 09:13:28,clear sky
1798,Mangai,-4.05,19.5333,73.11,92,100,0.94,CD,2022-03-29 09:13:28,overcast clouds
1799,Shache,38.4167,77.2406,67.33,19,30,15.43,CN,2022-03-29 09:13:29,scattered clouds
1800,Verkhnevilyuysk,63.4453,120.3167,17.73,81,100,7.05,RU,2022-03-29 09:13:29,overcast clouds
1801,Arraial Do Cabo,-22.9661,-42.0278,76.86,94,75,4.61,BR,2022-03-29 09:10:57,broken clouds
1802,Lebu,-37.6167,-73.65,53.29,71,44,14.52,CL,2022-03-29 09:13:30,scattered clouds
1803,Pevek,69.7008,170.3133,-15.63,96,82,1.92,RU,2022-03-29 09:13:24,broken clouds
1804,Cape Town,-33.9258,18.4232,63.1,86,100,19.44,ZA,2022-03-29 09:07:58,moderate rain
1805,Georgetown,5.4112,100.3354,89.53,66,20,8.05,MY,2022-03-29 09:13:31,thunderstorm
1806,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 09:13:32,light snow
1807,Mount Gambier,-37.8333,140.7667,55.6,71,96,6.26,AU,2022-03-29 09:13:32,overcast clouds
1808,Hobart,-42.8794,147.3294,62.28,81,75,14.97,AU,2022-03-29 09:13:33,broken clouds
1809,Busselton,-33.65,115.3333,74.8,61,100,17.56,AU,2022-03-29 09:08:20,overcast clouds
1810,Touros,-5.1989,-35.4608,79.05,82,100,11.43,BR,2022-03-29 09:13:34,overcast clouds
1811,Bredasdorp,-34.5322,20.0403,78.89,35,100,13.78,ZA,2022-03-29 09:04:33,overcast clouds
1812,Butaritari,3.0707,172.7902,81.19,72,26,9.42,KI,2022-03-29 09:07:02,scattered clouds
1813,Rikitea,-23.1203,-134.9692,77.65,71,92,2.8,PF,2022-03-29 09:08:13,overcast clouds
1814,East London,-33.0153,27.9116,97.74,30,0,5.75,ZA,2022-03-29 09:13:35,clear sky
1815,Klaksvik,62.2266,-6.589,32.92,62,100,18.05,FO,2022-03-29 09:13:35,overcast clouds
1816,Mwinilunga,-11.7358,24.4293,72.68,78,92,7.29,ZM,2022-03-29 09:13:36,light rain
1817,Nikolskoye,59.7035,30.7861,28.87,79,100,5.14,RU,2022-03-29 09:13:32,light snow
1818,Darnah,32.767,22.6367,65.12,50,0,9.44,LY,2022-03-29 09:13:37,clear sky
1819,Gladstone,-23.85,151.25,82.33,39,19,4.61,AU,2022-03-29 09:13:37,few clouds
1820,Itarema,-2.9248,-39.9167,74.44,95,92,7.67,BR,2022-03-29 09:13:38,overcast clouds
1821,Ozinki,51.1786,49.6769,35.13,98,86,23.98,RU,2022-03-29 09:13:38,overcast clouds
1822,New Norfolk,-42.7826,147.0587,61.92,65,97,2.62,AU,2022-03-29 09:12:07,overcast clouds
